Price,Close,Target,Price_Change,MA5,MA10,MA20,EMA10,EMA20,Momentum,RSI
2020-04-01,58.32105255126953,1.0,-0.052616967785908075,60.821319580078125,59.23807373046875,62.02025299072265,60.40128553041144,62.41879930794269,-1.116016387939446,41.89686360105894
2020-04-02,59.294227600097656,0.0,0.016686513810302284,60.167198944091794,59.2417049407959,61.439365768432616,60.20000227035439,62.12122105005269,-3.2706031799316406,43.49748312512064
2020-04-03,58.44209671020508,1.0,-0.014371228437946248,59.8607177734375,59.536323928833006,60.86295833587646,59.88038307759996,61.77082825578149,-1.5324058532714844,42.396159197825156
2020-04-06,63.54042816162109,0.0,0.08723731245812316,60.23159332275391,60.4586727142334,60.81817150115967,60.54584582014925,61.939361580147164,1.8543777465820241,50.475524934816484
2020-04-07,62.804500579833984,1.0,-0.011582036871315982,60.48046112060547,60.76249198913574,60.50454864501953,60.95651032191011,62.02175577059353,1.2443389892578125,49.39848658429054
2020-04-08,64.41195678710938,1.0,0.02559460217714915,61.69864196777344,61.25998077392578,60.39125289916992,61.5847733155827,62.24939396264266,6.090904235839844,51.816917347441354
2020-04-09,64.87674713134766,1.0,0.007215901634140431,62.815145874023436,61.49117240905762,60.63043422698975,62.18331400935814,62.4996180739479,5.58251953125,52.523481576002936
2020-04-13,66.15010833740234,1.0,0.01962738981775214,64.35674819946288,62.10873298645019,60.573300743103026,62.90454934172981,62.847283813324516,7.708011627197266,54.49236729820338
2020-04-14,69.49092864990234,0.0,0.05050362571531952,65.54684829711914,62.889220809936525,61.1160587310791,64.10207285230663,63.48001189299859,5.950500488281257,59.26536929260059
2020-04-15,68.85664367675781,1.0,-0.009127593852430449,66.75727691650391,63.61886901855469,61.49819202423096,64.96654027493412,63.992072062880425,6.052143096923828,58.02111420661313
2020-04-16,69.40377044677734,0.0,0.007945882064597454,67.7556396484375,64.72714080810547,61.98260726928711,65.77330939708743,64.50747190896584,4.991813659667969,58.82415784401003
2020-04-17,68.46205139160156,0.0,-0.013568701658621563,68.47270050048829,65.64392318725587,62.44281406402588,66.26217157790818,64.88409852635972,3.5853042602539062,56.809741984575616
2020-04-20,67.0409927368164,0.0,-0.020756881015100315,68.6508773803711,66.50381278991699,63.020068359375,66.4037754249824,65.08951702259368,0.8908843994140625,53.81491719622947
2020-04-21,64.96875,1.0,-0.030910084296505436,67.74644165039062,66.64664497375489,63.55265884399414,66.14286171134924,65.07801540139428,-4.522178649902344,49.70037453732546
2020-04-22,66.84005737304688,0.0,0.028803191889129387,67.34312438964844,67.05020065307617,63.90634632110596,66.26962455893063,65.24582892250405,-2.0165863037109375,53.18154400794287
2020-04-23,66.58104705810547,1.0,-0.0038750761911501286,66.77857971191406,67.26710968017578,64.26354522705078,66.32624683150787,65.3729925544661,-2.822723388671875,52.63851793485594
2020-04-24,68.50321197509766,1.0,0.02886955074940034,66.78681182861328,67.62975616455078,64.5604642868042,66.72205867579692,65.67110868976434,0.04116058349609375,56.21185936356464
2020-04-27,68.55162048339844,0.0,0.0007066604164251977,67.08893737792968,67.86990737915039,64.9893201828003,67.05470627717901,65.94544314630092,1.5106277465820312,56.30127916310216
2020-04-28,67.44043731689453,1.0,-0.016209436898329876,67.5832748413086,67.66485824584962,65.27703952789307,67.12483919349091,66.0878235435003,2.4716873168945312,53.595726530237975
2020-04-29,69.65554809570312,1.0,0.03284543913023663,68.14637298583985,67.74474868774413,65.68180885314942,67.58496808480223,66.42760683418629,2.81549072265625,57.93532677041617
2020-04-30,71.125,0.0,0.02109597791518225,69.05516357421875,67.9168716430664,66.32200622558594,68.22861025120181,66.87497761188284,4.543952941894531,60.56963821093319
2020-05-01,69.97992706298828,1.0,-0.01609944375411909,69.35050659179687,68.06865921020508,66.85629119873047,68.54703148970844,67.1706870834167,1.476715087890625,57.54535585083069
2020-05-04,70.97008514404297,1.0,0.014149172807274457,69.83419952392578,68.46156845092773,67.48269062042236,68.98758669958744,67.53253451776204,2.4184646606445312,59.431655613663445
2020-05-05,72.03524780273438,1.0,0.015008614637132212,70.75316162109375,69.16821823120117,67.90743160247803,69.54170690015961,67.96136435442608,4.594810485839844,61.41761627371716
2020-05-06,72.77847290039062,1.0,0.010317519829896815,71.37774658203125,69.76205978393554,68.40613021850587,70.13020980929252,68.4201365968989,3.1229248046875,62.78651955359007
2020-05-07,73.53134155273438,1.0,0.010344661303544722,71.85901489257813,70.45708923339843,68.8620994567871,70.74859739900921,68.90691802126419,2.406341552734375,64.17319651682348
2020-05-08,75.28152465820312,1.0,0.023801865551624335,72.9193344116211,71.13492050170899,69.38233833312988,71.57276599158992,69.51402341525838,5.301597595214844,67.23021174437795
2020-05-11,76.46609497070312,0.0,0.015735206186089368,74.01853637695312,71.92636795043946,69.89813766479492,72.4624621696105,70.17612546815788,5.496009826660156,69.14897410729432
2020-05-12,75.59221649169922,0.0,-0.0114283131541989,74.7299301147461,72.74154586791992,70.20320205688476,73.03150840999027,70.6919436608761,3.5569686889648438,66.07527454365639
2020-05-13,74.67948913574219,1.0,-0.01207435630700493,75.11013336181641,73.24393997192382,70.49434432983398,73.33114126921788,71.07170989657763,1.9010162353515625,62.92896829833995
2020-05-14,75.13831329345703,0.0,0.006143911307171068,75.43152770996093,73.64527130126953,70.78107147216797,73.65971800089773,71.4590054581852,1.6069717407226562,63.86057613454304
2020-05-15,74.6940689086914,1.0,-0.005912355032919092,75.3140365600586,74.11668548583984,71.09267234802246,73.84778180231476,71.76710673918579,-0.5874557495117188,62.229935847880114
2020-05-18,76.45394134521484,0.0,0.023561073352085904,75.31160583496094,74.66507110595703,71.56331977844238,74.32162899193295,72.21347193975998,-0.01215362548828125,65.9402502634337
2020-05-19,76.01216888427734,1.0,-0.00577828236405431,75.39559631347656,75.06276321411133,72.11549072265625,74.62899988145011,72.5752526011426,0.419952392578125,64.23443103189578
2020-05-20,77.49047088623047,0.0,0.019448228140993118,75.95779266357422,75.53396301269531,72.64801139831543,75.14926733686472,73.04336862829382,2.8109817504882812,67.28434278370881
2020-05-21,76.91275024414062,1.0,-0.007455376583503259,76.31268005371093,75.87210388183594,73.16459655761719,75.46990059273307,73.41188116313637,1.7744369506835938,64.95323515466453
2020-05-22,77.40792846679688,0.0,0.006438181199923676,76.85545196533204,76.08474426269531,73.60983238220214,75.8222692971083,73.79245709681832,2.7138595581054688,66.03929399725484
2020-05-26,76.88360595703125,1.0,-0.006773498789475085,76.9413848876953,76.12649536132812,74.02643165588378,76.01523959891247,74.08685222636241,0.42966461181640625,63.78532547389547
2020-05-27,77.21858215332031,1.0,0.004356926188871402,77.1826675415039,76.28913192749023,74.51533889770508,76.23402915425935,74.38511221940603,1.2064132690429688,64.61622725415572
2020-05-28,77.25257110595703,0.0,0.0004401654587393722,77.13508758544921,76.54644012451172,74.89519004821777,76.41921860002256,74.6582035419347,-0.2378997802734375,64.70471645986817
2020-05-29,77.17731475830078,1.0,-0.0009741597797829904,77.18800048828125,76.75034027099609,75.19780578613282,76.55705426516406,74.89811889587432,0.26456451416015625,64.32115932846754
2020-06-01,78.12645721435547,1.0,0.012298205230735881,77.33170623779297,77.0935791015625,75.60513229370117,76.84240025592612,75.20557968811062,0.7185287475585938,66.97972705628453
2020-06-02,78.48812866210938,1.0,0.004629308183802472,77.6526107788086,77.29699783325195,75.9810344696045,77.1416236025049,75.51820339992003,1.604522705078125,67.95945259580543
2020-06-03,78.92021179199219,0.0,0.005505076210224447,77.99293670654296,77.58780212402344,76.32528266906738,77.46500327332076,75.84220419916498,1.701629638671875,69.13757806266554
2020-06-04,78.24051666259766,1.0,-0.008612434178281059,78.19052581787109,77.66280670166016,76.59838485717773,77.60600570773474,76.0706149099681,0.987945556640625,65.0834829454121
2020-06-05,80.46890258789062,1.0,0.02848122712305945,78.84884338378906,78.01842193603515,76.94526290893555,78.12653241321762,76.48949945072263,3.2915878295898438,71.07245494965198
2020-06-08,80.94466400146484,1.0,0.005912363637053275,79.41248474121093,78.37209548950196,77.22841987609863,78.63891997471711,76.9138008365076,2.818206787109375,72.16998957024157
2020-06-09,83.50072479248047,1.0,0.03157787882063934,80.41500396728516,79.03380737304687,77.5801513671875,79.52288448703771,77.54112692755264,5.012596130371094,77.17952994917982
2020-06-10,85.64900970458984,0.0,0.025727739698647945,81.7607635498047,79.87685012817383,78.08299102783204,80.63672543568356,78.31330623965141,6.728797912597656,80.37667596322339
2020-06-11,81.53695678710938,1.0,-0.04801051327578987,82.42005157470703,80.30528869628907,78.4258644104004,80.80040386321552,78.62032057750456,3.2964401245117188,62.365766289764274
2020-06-12,82.24092102050781,1.0,0.008633682947432941,82.77445526123047,80.81164932250977,78.78099479675294,81.0623160736323,78.9651396673144,1.7720184326171875,63.85884999874009
2020-06-15,83.25798034667969,1.0,0.012366828016411091,83.23711853027343,81.32480163574219,79.20919036865234,81.46152775964092,79.37398163677777,2.3133163452148438,65.96006356146515
2020-06-16,85.46452331542969,0.0,0.026502480117366778,83.62987823486328,82.02244110107422,79.65971946716309,82.18934513342069,79.95403322522081,1.9637985229492188,70.03097477852381
2020-06-17,85.34557342529297,1.0,-0.0013918042893389382,83.5691909790039,82.6649772644043,80.12638969421387,82.763204822852,80.4675132442753,-0.303436279296875,69.54811106612824
2020-06-18,85.37958526611328,0.0,0.0003985190966007135,84.33771667480468,83.37888412475586,80.52084541320801,83.2389103579904,80.9353296273075,3.8426284790039062,69.61262868138327
2020-06-19,84.89167022705078,1.0,-0.00571465693516493,84.86786651611328,83.82116088867187,80.91979141235352,83.53941215236502,81.31212397014019,2.6507492065429688,67.40633395445109
2020-06-22,87.11273956298828,1.0,0.026163572114873412,85.638818359375,84.43796844482422,81.40503196716308,84.18910804520561,81.86456355041143,3.8547592163085938,71.7895082882072
2020-06-23,88.97213745117188,0.0,0.02134472980084756,86.34034118652343,84.98510971069337,82.00945854187012,85.0587497553813,82.54147535048386,3.5076141357421875,74.83994500317148
2020-06-24,87.4015884399414,1.0,-0.017652144325434382,86.75154418945313,85.16036758422851,82.51860885620117,85.48472042530132,83.00434326376553,2.0560150146484375,68.13794760176994
2020-06-25,88.56190490722656,0.0,0.013275690842649457,87.38800811767578,85.86286239624023,83.08407554626464,86.04420851292409,83.53363484885706,3.1823196411132812,70.25710711418232
2020-06-26,85.84076690673828,1.0,-0.03072582961419834,87.57782745361328,86.22284698486328,83.51724815368652,86.00721912998121,83.75336171151241,0.9490966796875,60.15283973732435
2020-06-29,87.81914520263672,1.0,0.02304707153942198,87.71910858154297,86.67896347045898,84.00188255310059,86.33666023410039,84.14057918685758,0.7064056396484375,64.18571097132454
2020-06-30,88.55221557617188,0.0,0.008347500671335828,87.63512420654297,86.9877326965332,84.50508689880371,86.73948847811339,84.56073503345894,-0.419921875,65.57598224354601
2020-07-01,88.38469696044922,0.0,-0.0018917495698180797,87.83174591064453,87.29164505004883,84.97831115722656,87.03861729308353,84.9249218836485,0.9831085205078125,64.95545488496391
2020-07-02,88.38469696044922,1.0,0.0,87.79630432128906,87.59215621948242,85.48552017211914,87.28335905078639,85.25442427191523,-0.17720794677734375,64.95545488496391
2020-07-06,90.7490234375,0.0,0.026750405424920798,88.7779556274414,88.17789154052734,85.99952621459961,87.91347984837068,85.77771943054235,4.908256530761719,69.65557333181755
2020-07-07,90.46743774414062,1.0,-0.003102906044529563,89.30761413574218,88.51336135864258,86.4756649017334,88.37783582941975,86.22435926993266,2.6482925415039062,68.47762860850227
2020-07-08,92.57443237304688,1.0,0.023290088472111226,90.11205749511718,88.87359085083008,86.92935028076172,89.1408533828065,86.82912813689592,4.022216796875,72.25807557769754
2020-07-09,92.97252655029295,1.0,0.004300260525950339,91.02962341308594,89.43068466186523,87.29552612304687,89.8375212314404,87.41421370007659,4.587829589843736,72.91891717828832
2020-07-10,93.13516998291016,0.0,0.0017493709018354675,91.97971801757812,89.8880111694336,87.87543678283691,90.43709373170763,87.95906667939407,4.7504730224609375,73.19980578316122
2020-07-13,92.70550537109376,1.0,-0.004613344367065952,92.37101440429687,90.57448501586914,88.3986660003662,90.84953221159601,88.41110845955595,1.9564819335937642,71.10170733531973
2020-07-14,94.23963928222656,1.0,0.01654846608075511,93.12545471191406,91.21653442382812,88.94774894714355,91.46591531534702,88.96620663314363,3.7722015380859375,73.97050574391378
2020-07-15,94.88777923583984,0.0,0.00687757252202803,93.58812408447265,91.85009078979492,89.41891174316406,92.08807239180025,89.5301659286385,2.3133468627929688,75.09536511966257
2020-07-16,93.72017669677734,0.0,-0.012305088689666399,93.73765411376954,92.38363876342774,89.83764190673828,92.3848186290688,89.92921457322315,0.7476501464843892,69.28649069399283
2020-07-17,93.53084564208984,1.0,-0.0020201738980930584,93.81678924560546,92.8982536315918,90.24520492553711,92.59318717689081,90.27222705597237,0.3956756591796875,68.36304416106339
2020-07-20,95.50189208984376,0.0,0.021073758440038448,94.37606658935547,93.37354049682617,90.77571601867676,93.12204261560952,90.77029039253154,2.79638671875,72.4758383514841
2020-07-21,94.18379974365234,1.0,-0.013801740649823202,94.36489868164062,93.74517669677735,91.12926902770997,93.31508936616275,91.0953865212097,-0.05583953857421875,66.27140491566288
2020-07-22,94.44839477539062,0.0,0.0028093475996768813,94.27702178955079,93.93257293701171,91.4030818939209,93.52114489511327,91.4147206406555,-0.43938446044921875,66.88426842823709
2020-07-23,90.14945220947266,0.0,-0.045516311591545455,93.56287689208985,93.65026550292968,91.54047508239746,92.90810986136042,91.29421888530476,-3.5707244873046875,50.749522930267844
2020-07-24,89.92610931396484,1.0,-0.0024774736843530265,92.84192962646485,93.32935943603516,91.60868530273437,92.36592794365212,91.16392273565334,-3.604736328125,50.07368452141909
2020-07-27,92.05738830566406,0.0,0.023700335841931652,92.15302886962891,93.2645477294922,91.91951637268066,92.30982982765428,91.24901469470198,-3.4445037841797017,56.08386924609575
2020-07-28,90.54509735107422,1.0,-0.01642769779182185,91.42528839111328,92.89509353637695,92.05581398010254,91.988969377367,91.18197494768981,-3.638702392578125,51.35935065999552
2020-07-29,92.28070068359376,1.0,0.019168385515010433,90.9917495727539,92.63438568115234,92.24223823547364,92.04201143304459,91.28661549396638,-2.167694091796861,55.94608806595343
2020-07-30,93.3973388671875,1.0,0.012100451939809131,91.64132690429688,92.60210189819335,92.49287033081055,92.28843460288876,91.48763676760649,3.2478866577148438,58.64786291547847
2020-07-31,103.17498779296876,1.0,0.10468873143896773,94.29110260009766,93.56651611328125,93.23238487243653,94.26780791017603,92.60071781764098,13.24887847900392,73.79997179708683
2020-08-03,105.77472686767578,1.0,0.02519737709999692,97.0345703125,94.59379959106445,93.98367004394531,96.3599749933578,93.85538534621573,13.717338562011719,76.28783417512491
2020-08-04,106.48109436035156,1.0,0.0066780365555512144,100.22176971435547,95.82352905273437,94.78435287475585,98.20017851462939,95.05783382375247,15.935997009277344,76.9288653831987
2020-08-05,106.86707305908205,1.0,0.0036248566099843504,103.13904418945313,97.06539688110351,95.49898490905761,99.77597752271168,96.18252327473624,14.586372375488281,77.29014186213746
2020-08-06,110.5955810546875,0.0,0.034889212260394986,106.57869262695313,99.110009765625,96.38013763427735,101.7431781648891,97.5551954442554,17.1982421875,80.47139595684655
2020-08-07,108.08108520507812,1.0,-0.02273595224718794,107.559912109375,100.92550735473633,97.12743339538574,102.89552489946892,98.55766113576233,4.906097412109361,73.04039094563603
2020-08-10,109.65206146240234,0.0,0.014535163616680613,108.33537902832032,102.68497467041016,97.97476119995117,104.12398609272954,99.61427069068043,3.8773345947265625,74.61743870014706
2020-08-11,106.39099884033205,1.0,-0.02974009406278655,108.3173599243164,104.26956481933594,98.58232917785645,104.53617022865727,100.25967337159963,-0.09009552001951704,65.9882131035196
2020-08-12,109.92684173583984,1.0,0.033234417704962604,108.92931365966797,106.03417892456055,99.33428230285645,105.51629232087227,101.18035607295585,3.0597686767577983,70.03462187003855
2020-08-13,111.87228393554688,0.0,0.017697608418351773,109.18465423583984,107.88167343139648,100.24188766479492,106.67192715990402,102.19863491701213,1.276702880859375,72.00788954731112
2020-08-14,111.77255249023438,0.0,-0.0008914759027353059,109.92294769287109,108.74142990112304,101.15397300720215,107.59931358360043,103.11043659065234,3.69146728515625,71.74705280362966
2020-08-17,111.48074340820312,1.0,-0.002610740074641682,110.28868408203125,109.31203155517578,101.95291557312012,108.30502809716455,103.90760866851433,1.8286819458007812,70.93736957703985
2020-08-18,112.40969848632812,1.0,0.008332874806221024,111.49242401123047,109.90489196777344,102.86421051025391,109.0513318042852,104.71733150830612,6.0186996459960795,72.01990196907212
2020-08-19,112.55076599121094,1.0,0.001254940692683837,112.01720886230468,110.47326126098633,103.76932907104492,109.68759256554442,105.46337288763038,2.6239242553710938,72.18931027365562
2020-08-20,115.04821014404295,1.0,0.022189490500909015,112.6523941040039,110.91852416992188,105.01426696777344,110.66225030708961,106.37621453109824,3.1759262084960795,75.06741300332635
2020-08-21,120.9769058227539,1.0,0.05153227217779488,114.4932647705078,112.20810623168946,106.56680679321289,112.53764221902857,107.76675655887497,9.204353332519531,80.2837620006543
2020-08-24,122.423828125,0.0,0.011960318313695373,116.68188171386718,113.48528289794922,108.08512878417969,114.33513056556883,109.16266813660117,10.943084716796875,81.31141490696453
2020-08-25,121.41948699951172,1.0,-0.00820380428279699,118.48383941650391,114.98813171386719,109.62884826660157,115.62319537174025,110.32998421878314,9.009788513183594,78.26215175141725
2020-08-26,123.07068634033205,0.0,0.013599129609458638,120.58782348632812,116.30251617431641,111.16834754943848,116.97728463875694,111.54338442083542,10.519920349121108,79.61560762681847
2020-08-27,121.59944152832033,0.0,-0.011954469872242579,121.8980697631836,117.27523193359374,112.57845268249511,117.81767680049573,112.5011041453578,6.551231384277372,75.12717482361772
2020-08-28,121.40248107910156,1.0,-0.001619747975346475,121.98318481445312,118.23822479248047,113.48982734680176,118.46945939660588,113.34885432952386,0.42557525634765625,74.52147600457378
2020-08-31,125.51949310302734,1.0,0.03391209131255968,122.6023178100586,119.6420997619629,114.47706565856933,119.75128370686433,114.50796278414325,3.0956649780273438,78.43522060821579
2020-09-01,130.51927185058594,0.0,0.03983268752889835,124.42227478027344,121.45305709838867,115.67897453308106,121.70909973299553,116.0328493618997,9.099784851074219,82.04276038683327
2020-09-02,127.81510162353516,0.0,-0.0207185512814263,125.37115783691407,122.9794906616211,116.72637596130372,122.81928189491181,117.1549686249126,4.744415283203111,74.75836015640655
2020-09-03,117.58213806152344,1.0,-0.08006067696250596,124.56769714355468,123.23288345336914,117.07570381164551,121.86707392520482,117.19565142839934,-4.017303466796889,54.895480534490154
2020-09-04,117.65996551513672,0.0,0.0006618986088904322,123.81919403076172,122.90118942260742,117.55464782714844,121.10214512337424,117.23987181761242,-3.7425155639648438,54.993423781415835
2020-09-08,109.74201202392578,1.0,-0.06729522192654658,120.6636978149414,121.6330078125,117.55914535522462,119.03666637801997,116.5257899324994,-15.777481079101562,44.42428319970131
2020-09-09,114.11925506591795,0.0,0.039886666567019446,117.38369445800781,120.90298461914062,117.9455581665039,118.14259159400143,116.29659613568212,-16.400016784667983,50.130359223346304
2020-09-10,110.39373779296876,0.0,-0.03264582537624561,113.89942169189453,119.63528976440429,117.96890296936036,116.73370908472276,115.7344191506618,-17.421363830566392,45.81850564114155
2020-09-11,108.9443817138672,1.0,-0.013128970067302848,112.17187042236328,118.36978378295899,117.82250785827637,115.3174677445672,115.08774891858612,-8.637756347656236,44.22482070439954
2020-09-14,112.21272277832033,1.0,0.030000088238025358,111.082421875,117.45080795288087,117.84451637268066,114.75296865979503,114.81393690522746,-5.447242736816392,48.5691451085832
2020-09-15,112.38780212402344,0.0,0.0015602450539320412,111.61157989501953,116.13763885498047,117.88986930847167,114.32293838056383,114.5828764498747,2.6457901000976562,48.799209901600285
2020-09-16,109.07086181640624,0.0,-0.029513347933940892,110.60190124511719,113.9927978515625,117.72292747497559,113.3680153688988,114.05792267525865,-5.048393249511719,44.717937270490026
2020-09-17,107.32966613769533,0.0,-0.015963894020034286,109.9890869140625,111.94425430297852,117.46187248229981,112.27013369049817,113.41713633834786,-3.0640716552734375,42.699122939746296
2020-09-18,103.92518615722656,1.0,-0.031719841335396404,108.98524780273438,110.57855911254883,116.90572128295898,110.7528705026306,112.51314108300298,-5.019195556640639,38.992459661410706
2020-09-21,107.07676696777344,1.0,0.03032547669223229,107.958056640625,109.5202392578125,116.21071434020996,110.08448804174748,111.99539116726683,-5.135955810546889,43.851646030182046
